id,School,Gender,Race,Local,Full Time,Future,Effectiveness,Online Supplement,Supplement Use,Feet,Inches,Weight,Exercise per Week,Exercise Time,Read Label,Taste,Price,Nutrition,Presentation,Appearance,Health,Parents Overweight,Final,Attend,Year,Semester,Class,Platform
01520,City College of San Francisco,Female,Hispanic,International Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all,5.0,3.0,155.0,I don't regularly exercise,10 - 20 minutes,Often,4.0,1.0,2.0,3.0,Yes,Yes,Yes,0.774666667,0.7777777779999999,2017.0,Fall,101.0,LaunchPad
69731,University of San Francisco,Male,Hispanic,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,8.0,141.0,5 to 7 days a week,Over an hour,Not too often,1.0,4.0,2.0,3.0,Yes,Yes,No,0.780333333,0.966666667,2017.0,Fall,101.0,LaunchPad
35169,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,1.0,110.0,2 to 4 days a week,Over an hour,Not too often,1.0,2.0,4.0,3.0,Yes,Yes,No,0.7781212120000001,0.8666666670000001,2017.0,Fall,101.0,LaunchPad
49049,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all,5.0,5.0,166.0,5 to 7 days a week,Over an hour,Sometime,3.0,4.0,2.0,1.0,Yes,Yes,No,0.721121212,0.933333333,2017.0,Fall,101.0,LaunchPad
54166,San Francisco State University,Male,White,Local Student,Full time,Not too helpful,Struggle learning in this class,Not helping at all,Somewhat difficult,6.0,1.0,150.0,Once a week,40 - 50 minutes,Never,1.0,2.0,4.0,3.0,Yes,Yes,No,0.706015152,0.966666667,2017.0,Fall,101.0,LaunchPad
48833,City College of San Francisco,Female,Hispanic,Local Student,Part time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,2.0,161.0,2 to 4 days a week,30 - 40 minutes,Always,2.0,3.0,1.0,4.0,Yes,Yes,Yes,0.68,0.8888888890000001,2017.0,Fall,101.0,LaunchPad
01002,San Francisco State University,Female,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,7.0,145.0,Once a week,20 - 30 minutes,Often,1.0,2.0,3.0,4.0,Yes,Yes,Yes,0.8573333329999999,1.0,2017.0,Fall,101.0,LaunchPad
70351,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,4.0,9.0,115.0,Once a week,30 - 40 minutes,Never,2.0,1.0,4.0,3.0,Yes,Yes,Yes,0.722272727,1.0,2017.0,Fall,101.0,LaunchPad
57893,San Francisco State University,Female,White,International Student,Full time,Very helpful,Very effective,Very helpful,No problem at all,5.0,4.0,153.0,Once a week,30 - 40 minutes,Always,4.0,2.0,3.0,1.0,Yes,Yes,No,0.905575758,1.0,2017.0,Fall,101.0,LaunchPad
86923,San Francisco State University,Male,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all,5.0,8.0,122.0,I don't regularly exercise,40 - 50 minutes,Often,1.0,2.0,3.0,4.0,Yes,Yes,Yes,0.8890757579999999,0.966666667,2017.0,Fall,101.0,LaunchPad
49695,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,6.0,140.0,5 to 7 days a week,Over an hour,Not too often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.910484848,1.0,2017.0,Fall,101.0,LaunchPad
16251,San Francisco State University,Female,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,8.0,125.0,2 to 4 days a week,Over an hour,Sometime,2.0,4.0,3.0,1.0,Yes,Yes,No,0.7741212120000001,0.8,2017.0,Fall,101.0,LaunchPad
33769,San Francisco State University,Female,Hispanic,Local Student,Full time,Not too helpful,Struggle learning in this class,Somewhat helpful,No problem at all,4.0,11.0,100.0,Once a week,40 - 50 minutes,Never,1.0,2.0,3.0,4.0,Yes,Yes,No,0.6828333329999999,0.9,2017.0,Fall,101.0,LaunchPad
45836,San Francisco State University,Female,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,No problem at all,5.0,1.0,113.0,I don't regularly exercise,30 - 40 minutes,Often,3.0,2.0,1.0,4.0,Yes,Yes,No,0.716106061,1.0,2017.0,Fall,101.0,LaunchPad
63558,University of San Francisco,Female,Asian,International Student,Full time,Very helpful,Very effective,Somewhat helpful,Somewhat difficult,5.0,7.0,135.0,Once a week,40 - 50 minutes,Not too often,4.0,1.0,2.0,3.0,Yes,Yes,No,0.7523333329999999,0.9,2017.0,Fall,101.0,LaunchPad
29191,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Somewhat difficult,5.0,6.0,120.0,2 to 4 days a week,30 - 40 minutes,Never,3.0,4.0,1.0,2.0,Yes,Yes,No,0.718833333,1.0,2017.0,Fall,101.0,LaunchPad
62373,University of San Francisco,Female,White,Local Student,Full time,Not too helpful,Somewhat effective,Not too helpful,Not too difficult,5.0,6.0,170.0,Once a week,40 - 50 minutes,Not too often,1.0,4.0,3.0,2.0,Yes,Yes,No,0.786444444,0.875,2017.0,Fall,101.0,LaunchPad
72691,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Not too helpful,No problem at all,5.0,11.0,173.0,5 to 7 days a week,40 - 50 minutes,Always,3.0,1.0,4.0,2.0,Yes,Yes,No,0.7587407409999999,1.0,2017.0,Fall,101.0,LaunchPad
69496,University of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,9.0,120.0,2 to 4 days a week,30 - 40 minutes,Often,1.0,3.0,2.0,4.0,Yes,Yes,No,0.7829999999999999,0.933333333,2017.0,Fall,101.0,LaunchPad
66804,University of San Francisco,Male,White,International Student,Full time,Very helpful,Very effective,Very helpful,No problem at all,6.0,3.0,190.0,Once a week,Over an hour,Sometime,1.0,3.0,4.0,2.0,Yes,Yes,No,0.712666667,0.833333333,2017.0,Fall,101.0,LaunchPad
26160,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,10.0,176.0,2 to 4 days a week,Over an hour,Never,1.0,2.0,4.0,3.0,Yes,Yes,Yes,0.7300303029999999,1.0,2017.0,Fall,101.0,LaunchPad
66138,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,2.0,130.0,2 to 4 days a week,40 - 50 minutes,Always,3.0,1.0,2.0,4.0,Yes,Yes,Yes,0.96637037,0.9375,2017.0,Fall,101.0,LaunchPad
71690,University of San Francisco,Male,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult,5.0,5.0,168.0,2 to 4 days a week,Over an hour,Sometime,2.0,4.0,3.0,1.0,Yes,Yes,Not sure,0.846333333,0.6333333329999999,2017.0,Fall,101.0,LaunchPad
53568,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,No problem at all,5.0,6.0,145.0,I don't regularly exercise,20 - 30 minutes,Sometime,4.0,3.0,2.0,1.0,Yes,Yes,Not sure,0.9171363640000001,0.9,2017.0,Fall,101.0,LaunchPad
12083,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,5.0,120.0,2 to 4 days a week,Over an hour,Always,2.0,3.0,4.0,1.0,Yes,Yes,No,0.774409091,1.0,2017.0,Fall,101.0,LaunchPad
40850,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,No problem at all,5.0,1.0,106.0,I don't regularly exercise,10 - 20 minutes,Often,3.0,4.0,2.0,1.0,Yes,Yes,Yes,0.922727273,1.0,2017.0,Fall,101.0,LaunchPad
27390,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,No problem at all,5.0,5.0,135.0,Once a week,30 - 40 minutes,Never,2.0,3.0,1.0,4.0,Yes,Yes,Yes,0.5829848479999999,0.9,2017.0,Fall,101.0,LaunchPad
34067,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult,5.0,3.0,120.0,2 to 4 days a week,20 - 30 minutes,Always,1.0,3.0,2.0,4.0,Yes,Yes,No,0.7363333329999999,1.0,2017.0,Fall,101.0,LaunchPad
47368,San Francisco State University,Male,Asian,Local Student,Part time,Not too helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,5.0,155.0,Once a week,Over an hour,Not too often,1.0,2.0,3.0,4.0,Yes,Yes,No,0.750348485,0.933333333,2017.0,Fall,101.0,LaunchPad
95428,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult,4.0,9.0,160.0,2 to 4 days a week,30 - 40 minutes,Never,3.0,1.0,4.0,2.0,Yes,Yes,Yes,0.671318182,1.0,2017.0,Fall,101.0,LaunchPad
92617,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult,5.0,2.0,115.0,I don't regularly exercise,10 - 20 minutes,Sometime,1.0,2.0,4.0,3.0,Yes,Yes,Not sure,0.9201212120000001,1.0,2017.0,Fall,101.0,LaunchPad
82828,University of San Francisco,Female,African American,Local Student,Full time,Not related,Struggle learning in this class,Not helping at all,Not too difficult,5.0,9.0,145.0,5 to 7 days a week,Over an hour,Never,1.0,4.0,3.0,2.0,Yes,Yes,No,0.84,0.9,2017.0,Fall,101.0,LaunchPad
35695,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Somewhat difficult,5.0,8.0,170.0,5 to 7 days a week,40 - 50 minutes,Never,2.0,1.0,4.0,3.0,Yes,Yes,Not sure,0.644242424,0.966666667,2017.0,Fall,101.0,LaunchPad
05516,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all,6.0,0.0,140.0,I don't regularly exercise,20 - 30 minutes,Sometime,2.0,1.0,3.0,4.0,No,Yes,No,0.753181818,0.8666666670000001,2017.0,Fall,101.0,LaunchPad
02354,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Struggle learning in this class,Not too helpful,No problem at all,5.0,4.0,183.0,2 to 4 days a week,40 - 50 minutes,Sometime,3.0,1.0,2.0,4.0,Yes,Yes,Yes,0.697272727,0.0,2017.0,Fall,101.0,LaunchPad
56938,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,11.0,168.0,2 to 4 days a week,Over an hour,Not too often,1.0,2.0,4.0,3.0,Yes,Yes,No,0.7622424240000001,1.0,2017.0,Fall,101.0,LaunchPad
65728,City College of San Francisco,Male,Asian,Local Student,Part time,Very helpful,Very effective,Somewhat helpful,Not too difficult,5.0,7.0,150.0,2 to 4 days a week,Over an hour,Not too often,1.0,2.0,3.0,4.0,Yes,Yes,No,0.46266666700000003,0.857142857,2017.0,Fall,101.0,LaunchPad
54020,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,Not too difficult,5.0,2.0,115.0,I don't regularly exercise,Over an hour,Sometime,4.0,3.0,1.0,2.0,Yes,Yes,Not sure,0.855272727,1.0,2017.0,Fall,101.0,LaunchPad
09719,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all,5.0,7.0,135.0,2 to 4 days a week,40 - 50 minutes,Not too often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.8359393940000001,1.0,2017.0,Fall,101.0,LaunchPad
46557,San Francisco State University,Female,Asian,Local Student,Full time,Not too helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,3.0,95.0,Once a week,20 - 30 minutes,Not too often,2.0,1.0,4.0,3.0,Yes,Yes,No,0.7672121209999999,1.0,2017.0,Fall,101.0,LaunchPad
91902,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Not too difficult,5.0,9.0,152.0,Once a week,40 - 50 minutes,Not too often,1.0,2.0,4.0,3.0,Yes,Yes,No,0.801621212,1.0,2017.0,Fall,101.0,LaunchPad
61459,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all,5.0,8.0,130.0,I don't regularly exercise,Over an hour,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,Not sure,0.828545455,1.0,2017.0,Fall,101.0,LaunchPad
31290,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,3.0,138.0,2 to 4 days a week,Over an hour,Often,4.0,1.0,3.0,2.0,Yes,Yes,No,0.7502424240000001,0.8666666670000001,2017.0,Fall,101.0,LaunchPad
31968,San Francisco State University,Female,Asian,International Student,Full time,Not related,Struggle learning in this class,Somewhat helpful,Somewhat difficult,6.0,0.0,128.0,I don't regularly exercise,30 - 40 minutes,Often,1.0,3.0,4.0,2.0,Yes,Yes,Yes,0.6194848479999999,0.9,2017.0,Fall,101.0,LaunchPad
09906,San Francisco State University,Female,Asian,Local Student,Full time,Not too helpful,Struggle learning in this class,Not too helpful,Not too difficult,4.0,10.0,113.0,I don't regularly exercise,20 - 30 minutes,Never,4.0,2.0,1.0,3.0,Yes,Yes,No,0.6977424240000001,1.0,2017.0,Fall,101.0,LaunchPad
40401,City College of San Francisco,Female,Asian,Local Student,Part time,Somewhat helpful,Not too effective,Very helpful,No problem at all,5.0,2.0,115.0,I don't regularly exercise,10 - 20 minutes,Not too often,3.0,2.0,1.0,4.0,Yes,Yes,No,0.8420000000000001,0.8888888890000001,2017.0,Fall,101.0,LaunchPad
54951,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,6.0,110.0,2 to 4 days a week,40 - 50 minutes,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,No,0.417045455,0.6333333329999999,2017.0,Fall,101.0,LaunchPad
61454,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,No problem at all,5.0,8.0,145.0,5 to 7 days a week,40 - 50 minutes,Often,3.0,2.0,1.0,4.0,Yes,Yes,No,0.889333333,0.7666666670000001,2017.0,Fall,101.0,LaunchPad
23470,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,3.0,110.0,2 to 4 days a week,20 - 30 minutes,Sometime,1.0,4.0,3.0,2.0,Yes,Yes,No,0.8441818179999999,1.0,2017.0,Fall,101.0,LaunchPad
16697,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,9.0,130.0,2 to 4 days a week,Over an hour,Often,1.0,3.0,2.0,4.0,Yes,Yes,No,0.944242424,1.0,2017.0,Fall,101.0,LaunchPad
40003,San Francisco State University,Female,Hispanic,Local Student,Full time,Not too helpful,Struggle learning in this class,Somewhat helpful,Not too difficult,4.0,11.0,102.0,I don't regularly exercise,20 - 30 minutes,Never,1.0,2.0,3.0,4.0,No,No,No,0.5096666670000001,1.0,2017.0,Fall,101.0,LaunchPad
76423,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult,5.0,2.0,124.0,Once a week,30 - 40 minutes,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,Yes,0.799787879,0.7666666670000001,2017.0,Fall,101.0,LaunchPad
66998,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,6.0,1.0,154.0,Once a week,10 - 20 minutes,Never,2.0,1.0,3.0,4.0,Yes,Yes,No,0.688606061,1.0,2017.0,Fall,101.0,LaunchPad
57589,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,Somewhat difficult,6.0,0.0,187.0,5 to 7 days a week,Over an hour,Never,2.0,4.0,1.0,3.0,Yes,Yes,Yes,0.739590909,1.0,2017.0,Fall,101.0,LaunchPad
67534,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all,6.0,0.0,170.0,5 to 7 days a week,Over an hour,Not too often,3.0,4.0,2.0,1.0,Yes,Yes,No,0.7884393940000001,1.0,2017.0,Fall,101.0,LaunchPad
32891,San Francisco State University,Male,Asian,International Student,Full time,Very helpful,Somewhat effective,Not too helpful,Not too difficult,6.0,6.0,140.0,2 to 4 days a week,40 - 50 minutes,Never,2.0,1.0,3.0,4.0,Yes,Yes,No,0.806666667,1.0,2017.0,Fall,101.0,LaunchPad
82504,University of San Francisco,Male,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,6.0,6.0,132.0,Once a week,Over an hour,Not too often,1.0,4.0,2.0,3.0,Yes,Yes,No,0.806333333,0.9375,2017.0,Fall,101.0,LaunchPad
26571,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,6.0,2.0,190.0,2 to 4 days a week,Over an hour,Not too often,4.0,1.0,2.0,3.0,Yes,Yes,No,0.889454545,1.0,2017.0,Fall,101.0,LaunchPad
36128,San Francisco State University,Male,White,Local Student,Full time,Very helpful,Not too effective,Very helpful,No problem at all,5.0,10.0,165.0,5 to 7 days a week,30 - 40 minutes,Sometime,3.0,2.0,4.0,1.0,Yes,Yes,No,0.742121212,0.6333333329999999,2017.0,Fall,101.0,LaunchPad
25368,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,Not too difficult,5.0,9.0,152.0,Once a week,10 - 20 minutes,Not too often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.721333333,0.933333333,2017.0,Fall,101.0,LaunchPad
03576,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,4.0,105.0,2 to 4 days a week,30 - 40 minutes,Always,2.0,4.0,1.0,3.0,Yes,Yes,No,0.8127121209999999,1.0,2017.0,Fall,101.0,LaunchPad
68900,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,Not too difficult,5.0,4.0,127.0,2 to 4 days a week,Over an hour,Not too often,1.0,3.0,2.0,4.0,Yes,Yes,No,0.824954545,0.966666667,2017.0,Fall,101.0,LaunchPad
66638,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,Not too difficult,6.0,0.0,13.0,2 to 4 days a week,Over an hour,Sometime,4.0,2.0,1.0,3.0,Yes,Yes,No,0.688909091,0.966666667,2017.0,Fall,101.0,LaunchPad
57724,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,11.0,165.0,2 to 4 days a week,20 - 30 minutes,Often,3.0,1.0,4.0,2.0,Yes,Yes,Not sure,0.8078636359999999,0.933333333,2017.0,Fall,101.0,LaunchPad
80036,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,No problem at all,4.0,11.0,110.0,2 to 4 days a week,40 - 50 minutes,Not too often,2.0,1.0,4.0,3.0,Yes,No,Not sure,0.818,1.0,2017.0,Fall,101.0,LaunchPad
11062,San Francisco State University,Female,Asian,Local Student,Full time,Not too helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,2.0,95.0,I don't regularly exercise,30 - 40 minutes,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,No,0.851454545,1.0,2017.0,Fall,101.0,LaunchPad
50930,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,8.0,150.0,Once a week,Over an hour,Not too often,2.0,1.0,4.0,3.0,Yes,Yes,No,0.764545455,1.0,2017.0,Fall,101.0,LaunchPad
00335,University of San Francisco,Male,Others,International Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all,6.0,0.0,195.0,2 to 4 days a week,Over an hour,Always,3.0,2.0,1.0,4.0,Yes,Yes,No,0.660333333,0.90625,2017.0,Fall,101.0,LaunchPad
